"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","14","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.DeleteAudiotrack_AudiotrackNonexistent_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.DeleteAudiotrack_AudiotrackNonexistent_Error",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","3","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserPlaylists_NoUserWithId_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserPlaylists_NoUserWithId_Error",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","9","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository.GetReportById_ReportsExist_ReturnsReport","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository.GetReportById_ReportsExist_ReturnsReport",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","18","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository.GetScoreByPrimaryKey_ScoreExists_ReturnsScore","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository.GetScoreByPrimaryKey_ScoreExists_ReturnsScore",""
"passed","Fri Oct 18 22:15:57 GMT 2024","Fri Oct 18 22:15:57 GMT 2024","3","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.GetAllAudiotracks_NoAudiotracks_ReturnsEmpty","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.GetAllAudiotracks_NoAudiotracks_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","18","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository.GetAudiotracksWithTags_EmptyTagsInput_ReturnsEmpty","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository.GetAudiotracksWithTags_EmptyTagsInput_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.GetAudiotrackFileStream_SrcpathValid_ReturnsStream","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.GetAudiotrackFileStream_SrcpathValid_ReturnsStream",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","6","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.GetAudiotrackCommentaries_NoCommentaries_ReturnsEmpty","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.GetAudiotrackCommentaries_NoCommentaries_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","9","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.DeletePlaylist_PlaylistNonexistent_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.DeletePlaylist_PlaylistNonexistent_Error",""
"passed","Fri Oct 18 22:15:57 GMT 2024","Fri Oct 18 22:15:57 GMT 2024","7","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.CommentaryServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.CommentaryServiceIntegrationTest.DeleteCommentary_CommentaryNonexistent_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.CommentaryServiceIntegrationTest.DeleteCommentary_CommentaryNonexistent_Error",""
"passed","Fri Oct 18 22:15:23 GMT 2024","Fri Oct 18 22:15:23 GMT 2024","6","","","","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.GetFileStreamAsync_ExceptionThrown_ReturnsNull","MewingPad.Tests.UnitTests.BusinessLogic.Utils.TestAudioManager.GetFileStreamAsync_ExceptionThrown_ReturnsNull",""
"passed","Fri Oct 18 22:15:58 GMT 2024","Fri Oct 18 22:15:58 GMT 2024","14","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.AddAudiotrackToPlaylist_AudiotrackInPlaylist_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.AddAudiotrackToPlaylist_AudiotrackInPlaylist_Error",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","10","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.GetAllAudiotracks_AudiotracksExist_ReturnsAudiotracks","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.GetAllAudiotracks_AudiotracksExist_ReturnsAudiotracks",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddExisting_Error","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddExisting_Error",""
"passed","Fri Oct 18 22:15:23 GMT 2024","Fri Oct 18 22:15:23 GMT 2024","38","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter.TestDbToCoreModelNull_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestTagConverter.TestDbToCoreModelNull_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","0","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter.TestDbToCoreModelNull_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestScoreConverter.TestDbToCoreModelNull_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","1","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.CommentaryServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.CommentaryServiceUnitTest.GetAudiotrackCommentaries_NoCommentaries_ReturnsEmpty","MewingPad.Tests.UnitTests.BusinessLogic.Services.CommentaryServiceUnitTest.GetAudiotrackCommentaries_NoCommentaries_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.AddAudiotrack_AddAudiotrackWithSameId_Error","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.AddAudiotrack_AddAudiotrackWithSameId_Error",""
"passed","Fri Oct 18 22:15:59 GMT 2024","Fri Oct 18 22:15:59 GMT 2024","11","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.ScoreServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.ScoreServiceIntegrationTest.GetScoreByPrimaryKey_ScoreWithPkExists_ReturnsScore","MewingPad.Tests.IntegrationTests.BusinessLogic.ScoreServiceIntegrationTest.GetScoreByPrimaryKey_ScoreWithPkExists_ReturnsScore",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","7","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.DeleteByPlaylist_NoPlaylist_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.DeleteByPlaylist_NoPlaylist_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","13","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestAudiotrackConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestAudiotrackConverter.TestCoreToDbModel_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestAudiotrackConverter.TestCoreToDbModel_Ok",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","6","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository.AddUserFavouritePlaylist_NoPlaylistNorUser_Error","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository.AddUserFavouritePlaylist_NoPlaylistNorUser_Error",""
"passed","Fri Oct 18 22:15:57 GMT 2024","Fri Oct 18 22:15:57 GMT 2024","11","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.UpdateAudiotrackWithStream_UpdateServerFailure_Ok","MewingPad.Tests.IntegrationTests.BusinessLogic.TestAudiotrackService.UpdateAudiotrackWithStream_UpdateServerFailure_Ok",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","26","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.GetCommentaryById_CommentariesExist_ReturnsCommentary","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.GetCommentaryById_CommentariesExist_ReturnsCommentary",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.GetAllAudiotracksFromPlaylist_ReturnsFound(returnedPairs: [PlaylistAudiotrackDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000002, Playlist = null, PlaylistId = 00000000-0000-0000-0000-000000000002 }], expectedCount: 0)","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.GetAllAudiotracksFromPlaylist_ReturnsFound(List<PlaylistAudiotrackDbModel> returnedPairs, Int32 expectedCount)",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:25 GMT 2024","580","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserIsRegistered_Ok","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserIsRegistered_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","3","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.ScoreServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.ScoreServiceUnitTest.GetAudiotrackScores_NoAudiotrackWithId_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.ScoreServiceUnitTest.GetAudiotrackScores_NoAudiotrackWithId_Error",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","11","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository.AddUserFavouritePlaylist_UserAndPlaylistExist_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestUserFavouriteRepository.AddUserFavouritePlaylist_UserAndPlaylistExist_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","17","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetUserFavouritesPlaylist_ReturnsFound(usersFavourites: [UserFavouriteDbModel { FavouriteId = 00000000-0000-0000-0000-000000000001, Playlist = null, User = null, UserId = 00000000-0000-0000-0000-000000000001 }], playlists: [PlaylistDbModel { Audiotracks = [...], Id = 00000000-0000-0000-0000-000000000001, PlaylistsAudiotracks = [...], Title = ""Title"", User = null, ... }], expectedPlaylist: Playlist { Id = 00000000-0000-0000-0000-000000000001, Title = ""Title"", UserId = 00000000-0000-0000-0000-000000000001 })","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistRepository.GetUserFavouritesPlaylist_ReturnsFound(List<UserFavouriteDbModel> usersFavourites, List<PlaylistDbModel> playlists, Playlist expectedPlaylist)",""
"passed","Fri Oct 18 22:15:25 GMT 2024","Fri Oct 18 22:15:25 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserNotRegistered_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.OAuthServiceUnitTest.SignInUser_UserNotRegistered_Error",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","5","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.DeleteAudiotrack_DeleteNonexistent_Error","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.DeleteAudiotrack_DeleteNonexistent_Error",""
"passed","Fri Oct 18 22:15:23 GMT 2024","Fri Oct 18 22:15:23 GMT 2024","116","","","","MewingPad.Tests.UnitTests.DataAccess.Converters.TestUserConverter","MewingPad.Tests.UnitTests.DataAccess.Converters.TestUserConverter.TestCoreToDbModel_Ok","MewingPad.Tests.UnitTests.DataAccess.Converters.TestUserConverter.TestCoreToDbModel_Ok",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","24","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.GetAllAudiotracksFromPlaylist_NoAudiotracks_ReturnsEmpty","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.GetAllAudiotracksFromPlaylist_NoAudiotracks_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:58 GMT 2024","Fri Oct 18 22:15:58 GMT 2024","9","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest.SignInUser_UserNotRegistered_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest.SignInUser_UserNotRegistered_Error",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetAllAudiotracksFromPlaylist_NoPlaylistWitId_Error","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetAllAudiotracksFromPlaylist_NoPlaylistWitId_Error",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","3","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.UpdateAudiotrackWithStream_AudiotrackExists_Ok","MewingPad.Tests.UnitTests.BusinessLogic.Services.AudiotrackServiceUnitTest.UpdateAudiotrackWithStream_AudiotrackExists_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","3","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddUnique_Ok","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddUnique_Ok",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","7","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestTagRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestTagRepository.GetTagById_TagWithIdExists_ReturnsTag","MewingPad.Tests.IntegrationTests.DataAccess.TestTagRepository.GetTagById_TagWithIdExists_ReturnsTag",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","1","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserFavouritesPlaylist_Error(returnedUser: User { Email = null, Id = 00000000-0000-0000-0000-000000000000, PasswordHashed = null, Role = Guest, Username = null }, returnedPlaylist: null, expectedExceptionType: typeof(MewingPad.Common.Exceptions.PlaylistNotFoundException))","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.GetUserFavouritesPlaylist_Error(User returnedUser, Playlist returnedPlaylist, Type expectedExceptionType)",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","10","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository.GetAudiotrackScores_NoAudiotrack_ReturnsEmpty","MewingPad.Tests.IntegrationTests.DataAccess.TestScoreRepository.GetAudiotrackScores_NoAudiotrack_ReturnsEmpty",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","6","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.IsAudiotrackInPlaylist_ReturnsResult(returnedPairs: [], expectedResult: False)","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestPlaylistAudiotrackRepository.IsAudiotrackInPlaylist_ReturnsResult(List<PlaylistAudiotrackDbModel> returnedPairs, Boolean expectedResult)",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","1","","","","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.RemoveAudiotrackFromPlaylist_Error(returnedPlaylist: Playlist { Id = 00000000-0000-0000-0000-000000000000, Title = null, UserId = 00000000-0000-0000-0000-000000000000 }, returnedAudiotrack: Audiotrack { AuthorId = 00000000-0000-0000-0000-000000000000, Filepath = """", Id = 00000000-0000-0000-0000-000000000000, Title = """" }, isAudiotrackInPlaylist: False, expectedExceptionType: typeof(MewingPad.Common.Exceptions.AudiotrackNotFoundInPlaylistException))","MewingPad.Tests.UnitTests.BusinessLogic.Services.PlaylistServiceUnitTest.RemoveAudiotrackFromPlaylist_Error(Playlist returnedPlaylist, Audiotrack returnedAudiotrack, Boolean isAudiotrackInPlaylist, Type expectedExceptionType)",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","6","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.GetAudiotrackById_NoAudiotracks_ReturnsNull","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.GetAudiotrackById_NoAudiotracks_ReturnsNull",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","19","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.AddAudiotrack_AddToExisting_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.AddAudiotrack_AddToExisting_Ok",""
"passed","Fri Oct 18 22:15:58 GMT 2024","Fri Oct 18 22:15:58 GMT 2024","6","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.DeletePlaylist_PlaylistNonexistent_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.DeletePlaylist_PlaylistNonexistent_Error",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","11","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.GetAudiotracksByTitle_OneAudiotrackWithTitle_ReturnsAudiotrack","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.GetAudiotracksByTitle_OneAudiotrackWithTitle_ReturnsAudiotrack",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","1","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestReportRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestReportRepository.GetAllReports_ReturnsFound(reportDbos: [ReportDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Author = null, AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, ... }], expectedReports: [Report { AudiotrackId = 00000000-0000-0000-0000-000000000001, AuthorId = 00000000-0000-0000-0000-000000000001, Id = 00000000-0000-0000-0000-000000000001, Status = NotViewed, Text = ""text"" }])","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestReportRepository.GetAllReports_ReturnsFound(List<ReportDbModel> reportDbos, List<Report> expectedReports)",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","12","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddExisting_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestPlaylistAudiotrackRepository.AddAudiotrackToPlaylist_AddExisting_Ok",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","13","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.AddAudiotrack_AddSingle_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestAudiotrackRepository.AddAudiotrack_AddSingle_Ok",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","10","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository.RemoveTagFromAudiotrack_AudiotrackAndTagExist_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestTagAudiotrackRepository.RemoveTagFromAudiotrack_AudiotrackAndTagExist_Ok",""
"passed","Fri Oct 18 22:15:59 GMT 2024","Fri Oct 18 22:15:59 GMT 2024","6","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.TagServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.TagServiceIntegrationTest.UpdateTagName_UpdateNonexistent_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.TagServiceIntegrationTest.UpdateTagName_UpdateNonexistent_Error",""
"passed","Fri Oct 18 22:15:57 GMT 2024","Fri Oct 18 22:15:57 GMT 2024","9","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest.RegisterUser_UserWithEmailExists_Error","MewingPad.Tests.IntegrationTests.BusinessLogic.OAuthServiceIntegrationTest.RegisterUser_UserWithEmailExists_Error",""
"passed","Fri Oct 18 22:15:56 GMT 2024","Fri Oct 18 22:15:56 GMT 2024","13","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository.GetAllReports_ReportsExist_ReturnReports","MewingPad.Tests.IntegrationTests.DataAccess.TestReportRepository.GetAllReports_ReportsExist_ReturnReports",""
"passed","Fri Oct 18 22:15:55 GMT 2024","Fri Oct 18 22:15:55 GMT 2024","10","","","","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.AddCommentary_AddSingle_Ok","MewingPad.Tests.IntegrationTests.DataAccess.TestCommentaryRepository.AddCommentary_AddSingle_Ok",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","14","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.DeleteByAudiotrack_Ok(initial: [(00000000-0000-0000-0000-000000000001, 00000000-0000-0000-0000-000000000001)], returnedPairs: [TagAudiotrackDbModel { Audiotrack = null, AudiotrackId = 00000000-0000-0000-0000-000000000001, Tag = null, TagId = 00000000-0000-0000-0000-000000000001 }], expectedPairs: [])","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestTagAudiotrackRepository.DeleteByAudiotrack_Ok(List<Tuple<Guid, Guid>> initial, List<TagAudiotrackDbModel> returnedPairs, List<Tuple<Guid, Guid>> expectedPairs)",""
"passed","Fri Oct 18 22:15:24 GMT 2024","Fri Oct 18 22:15:24 GMT 2024","2","","","","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.GetAllAudiotracks_ReturnsFound(audiotrackDbos: [], expectedAudiotracks: [])","MewingPad.Tests.UnitTests.DataAccess.Repositories.TestAudiotrackRepository.GetAllAudiotracks_ReturnsFound(List<AudiotrackDbModel> audiotrackDbos, List<Audiotrack> expectedAudiotracks)",""
"passed","Fri Oct 18 22:15:58 GMT 2024","Fri Oct 18 22:15:58 GMT 2024","9","","","","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.GetUserPlaylists_PlaylistsExist_ReturnsPlaylists","MewingPad.Tests.IntegrationTests.BusinessLogic.PlaylistServiceIntegrationTest.GetUserPlaylists_PlaylistsExist_ReturnsPlaylists",""
